SaleID,price
0,36968.626175125886
1,254.9835858073317
2,6939.236271605589
3,11745.686086511438
4,551.6760051061088
5,1758.0911018003144
6,4734.752154277034
7,9500.281959702157
8,4077.5939251817726
9,2142.698765343163
10,3186.240960011726
11,6258.607931424149
12,2642.142378083854
13,12316.015458313455
14,11495.3565871748
15,259.06431147465577
16,678.2951442499533
17,6238.071203337776
18,9552.216086014198
19,1421.9035434731918
20,4745.005033523049
21,13486.306201342624
22,1338.93483099706
23,14863.390159227016
24,1525.4641082209037
25,6291.873704396738
26,1496.3811236561166
27,3839.7744436362627
28,22434.363772249613
29,15717.868859670889
30,1690.3712220706475
31,363.6698693348548
32,4065.0668164750127
33,2727.873012227594
34,3409.6037798331336
35,6902.243407235172
36,1053.6353565718566
37,4033.4068931485567
38,25255.057858729266
39,1642.5699036808314
40,14171.327624326594
41,3914.2460423497364
42,15872.99480752529
43,25595.91989655688
44,8008.220692872686
45,2008.1371729257362
46,3045.5166575153876
47,50677.80217378889
48,1099.917080221086
49,35598.365647767576
50,4918.986113042619
51,9937.304637010036
52,1306.4861916385948
53,636.6332913839528
54,14524.422383414396
55,3814.233190189798
56,714.4913905320811
57,2622.0272868562897
58,1135.7713118620593
59,2496.33578455733
60,8940.960189270896
61,3189.7899562567745
62,1446.2759161153056
63,11962.651911295728
64,20287.14572208589
65,9246.893144144477
66,12940.523259394009
67,3117.2137515311515
68,1371.3064621006185
69,3113.002020145285
70,1567.6585069268838
71,607.8942283386945
72,1165.5049136851203
73,22710.6027284168
74,359.2182638365189
75,946.9241996393688
76,3010.5610988820654
77,8202.216611233558
78,2506.441359671746
79,4975.4409560766435
80,2590.9532376997026
81,8698.05154091651
82,15063.389638894827
83,564.0380097445543
84,3922.4253986392514
85,3347.643030427608
86,36589.33082024615
87,399.7774632253648
88,2982.9710366276604
89,3395.7037009285814
90,950.1859177919448
91,7011.375141588913
92,6832.471926139539
93,733.1869720336124
94,11465.316502854805
95,264.49440579839654
96,13526.595874934033
97,8234.903588272813
98,423.05696884294434
99,439.1178364919315
100,523.8517939093001
101,4314.270441839188
102,1542.3054207046873
103,3041.480080730109
104,4269.538142836754
105,981.6739322023466
106,2216.8177348283416
107,614.2322510047554
108,7526.601720781044
109,2123.6441922269123
110,3657.388260349435
111,11395.346763929558
112,10580.971239574526
113,1583.7705824278387
114,1124.7413737738852
115,2221.2062318531325
116,6857.925387026056
117,2770.782293611111
118,19730.43365662994
119,10192.89026471796
120,15849.983262869664
121,1515.1795908919023
122,7460.471370711148
123,227.00840611916334
124,13923.009489705928
125,3956.7891707792883
126,2249.5820716857334
127,14570.664546098733
128,36036.77943516254
129,3019.0361718534073
130,3313.3192366953062
131,846.2360087861985
132,3876.971196490438
133,6554.196139839596
134,15407.13217950045
135,1111.7014432913875
136,1364.366923110037
137,2750.803128839647
138,6480.949601011793
139,1052.7849125451298
140,1565.5372798059243
141,2065.613373832965
142,9920.265049248483
143,5881.993506430742
144,1064.5806909959356
145,1896.2636877037273
146,7067.298116889336
147,1233.928982383105
148,2513.016094355646
149,763.272978446864
150,3795.9247811401206
151,7615.49664600343
152,458.395106251215
153,804.3584915872852
154,19710.88376404057
155,2932.742833599073
156,421.03078802505075
157,5137.181634891713
158,1120.371138780989
159,7809.30428103311
160,42795.34850435984
161,882.2763257579977
162,765.3704185700774
163,718.5100987372101
164,5166.444656390053
165,3674.9916377274685
166,6641.7581426925735
167,2634.1636550757685
168,4431.417708384318
169,2106.2627670174606
170,3152.7851092684896
171,3777.623616943899
172,1589.2058820786312
173,5961.580180113363
174,2425.917119360175
175,576.9685503742635
176,22912.382553038726
177,283.2078366771058
178,2003.386562247726
179,2857.3798247512063
180,1301.8399500925427
181,1314.8275315647966
182,6389.193253186595
183,974.3682456263454
184,534.6893861799139
185,9226.194134623203
186,2746.392213949108
187,15904.955672021799
188,2852.8885195052053
189,5199.191576779644
190,5597.075119029617
191,277.49881091290916
192,1828.5987079279598
193,3422.784000891353
194,14629.535901085259
195,808.3869153786097
196,17890.559334580947
197,3113.66876753708
198,4262.360789502971
199,2061.9855191619863
200,2438.1191804703803
201,9768.198202025254
202,2418.1738404113753
203,498.8271093599139
204,3377.153754672954
205,1008.8850305742881
206,13496.496464423733
207,1658.0004888626777
208,1251.9792169551497
209,2282.7260831617814
210,6235.799963619765
211,11349.012945302557
212,10296.089367391502
213,990.7318149521107
214,4442.206248165954
215,276.58855702864196
216,27331.929392675593
217,2572.125856329378
218,10948.159501480555
219,11163.31756929894
220,1969.9812585565003
221,9595.745776355307
222,974.0164998601147
223,4763.868721994923
224,640.294003053265
225,849.2623606047053
226,5002.790841457703
227,736.9621392022077
228,1061.5070362414817
229,638.2095548200354
230,5393.275916530663
231,820.2194512759158
232,10073.708238880827
233,1928.5658496023843
234,825.9026270425898
235,2898.813741627787
236,712.0805631369999
237,1556.3658012642659
238,890.4420101181317
239,1240.4933597744212
240,7693.547867276935
241,1876.6757350360067
242,7835.36355881011
243,3662.6518875780885
244,353.0828084162563
245,2284.779093417923
246,2250.7801658171616
247,2886.4318447946007
248,1804.3524628587443
249,3480.882754139884
250,775.5358216395726
251,801.8584424381115
252,16688.609876063358
253,2221.6584811425982
254,4367.241739675022
255,10662.392401905123
256,405.1927284535431
257,6946.535124709108
258,8650.745851101807
259,1865.7303783084626
260,9685.858582615874
261,2550.6789089131335
262,780.7945261751811
263,4729.9231999386975
264,868.274190247295
265,1705.9896434909556
266,502.49338377057074
267,5434.344440551571
268,1419.9107111481248
269,12215.406350624704
270,889.3121860798383
271,3936.476889024718
272,27640.65204958662
273,24945.949919030074
274,642.0914180926499
275,213.46916031653907
276,2437.706027262596
277,12416.381068522533
278,39908.97428289012
279,8073.749378368477
280,3119.266283632004
281,858.3303736641856
282,755.5968667137612
283,23562.56383050162
284,3874.5738780785396
285,9298.038302546496
286,17332.674566349488
287,791.2733340088016
288,1631.0537861450928
289,316.6536597697852
290,5031.349651080904
291,21281.69711316417
292,8984.704200163356
293,2923.617249458262
294,14397.40151585593
295,1040.2616397065312
296,9974.49737747694
297,409.95807124480694
298,3785.7177744104984
299,325.3719569351244
300,4179.389474700968
301,27148.216633496027
302,649.2829030708826
303,3750.047632165608
304,950.0977631474551
305,2467.9820855198313
306,5195.841408205141
307,13352.839655913733
308,1324.6369229679935
309,1716.2469393933354
310,1058.899556314953
311,14117.351779249297
312,8482.237640153046
313,6980.842145393151
314,554.2389909723922
315,2072.349032890193
316,19390.91392423873
317,16536.897011473986
318,6294.595415776237
319,17344.460004091954
320,3502.9394980249263
321,2472.1519374467357
322,3989.5463321821057
323,10250.755329755159
324,899.1444422891661
325,1288.6405486538638
326,517.9528328308056
327,478.8964447583783
328,2036.3147548224845
329,7685.560507190285
330,9614.38566981607
331,373.0653818505601
332,58780.26566753725
333,2740.2842624024483
334,257.01924811462084
335,9531.684399971457
336,911.2809119939672
337,3874.7253141378833
338,12440.406746199735
339,3106.2763553882824
340,11268.045332066718
341,5022.271257672999
342,2363.5069498062353
343,2822.7492625499904
344,3647.4706510184687
345,15046.283859362014
346,3513.9539606216513
347,7693.297839707791
348,2938.9892391022777
349,1821.2873179824032
350,1905.0855612943092
351,23487.552745557074
352,12556.471518797174
353,933.8742267826437
354,2076.310378999463
355,13788.674867319955
356,1775.5560077131781
357,911.8887610412255
358,13588.724204399718
359,6036.481641529046
360,4023.30565612771
361,1497.955097215773
362,2704.418060093571
363,21608.37425686911
364,996.7319265554096
365,12148.933085561095
366,6275.615966956033
367,24834.458776542906
368,1791.0644891597071
369,1253.5830345958875
370,791.405237727565
371,10661.449157580524
372,1898.2492953802762
373,4423.806553500819
374,4080.221175656897
375,2421.5717418181757
376,700.8372737810464
377,6777.24713351609
378,10513.315008721846
379,3010.62187525881
380,4991.681841149662
381,5703.608598011191
382,12725.116776275718
383,3025.619172610498
384,3028.674692559866
385,1344.1660536271443
386,5881.381304852131
387,6727.9963386885975
388,5881.927636850115
389,942.4090961601412
390,314.53452552424216
391,1253.89557785113
392,1416.3563353994855
393,2341.5620397047587
394,1850.8503290136978
395,2422.1367212389996
396,2240.6328797736783
397,6780.406050898646
398,18994.812507437142
399,778.4494199535817
400,8583.855581552478
401,6958.959365413985
402,1150.6731179805975
403,1250.2315517218417
404,6711.178152208152
405,6748.04693813323
406,4786.444596041852
407,1872.834768005478
408,10716.367042259219
409,17861.714965997053
410,10057.933623158222
411,4058.3584264487067
412,3456.390154187533
413,5082.529975818159
414,13193.113521991321
415,10219.004936724994
416,15171.790369610673
417,1786.2933224903936
418,2300.9539738773083
419,1066.0077768887222
420,8798.984563051954
421,4875.289451032434
422,18498.066928274595
423,707.0161113841203
424,7712.283484597863
425,3895.2911652772978
426,7571.832603659854
427,474.0510195800748
428,13239.361614883508
429,6547.464214995883
430,3043.618026351323
431,1491.874394124148
432,679.1910121146499
433,10585.34075499302
434,3058.5341411397108
435,43893.48768283294
436,646.8544068893706
437,781.5037868431518
438,1592.2280567565465
439,1190.8775092225815
440,1217.027463210515
441,386.5536182087989
442,3467.111463348212
443,3317.069514232069
444,13480.6679074439
445,17338.891712467994
446,11285.616092348508
447,251.59633268038627
448,14532.33079434116
449,23250.022913544242
450,5783.4022537265355
451,1207.718123683189
452,4661.187385310191
453,11296.512628351866
454,7263.37040371295
455,6750.715471855558
456,17078.55363683107
457,1494.3282190652906
458,10488.478258502972
459,10414.020756615839
460,4237.655160918339
461,1290.8945790012122
462,9185.583654783257
463,3596.201213199252
464,6105.774264395377
465,11836.018803874435
466,1935.2778073624036
467,12716.664068671513
468,5911.9916918337885
469,4193.397476736192
470,1705.134578176083
471,4125.967935728711
472,9560.5297761521
473,3119.538759724118
474,1053.8212659564163
475,752.0413108788632
476,840.1940533794584
477,5141.680759177098
478,744.850196565598
479,1447.587370159584
480,5092.206281226945
481,1357.0961120397537
482,1205.3209112726695
483,2543.8409591291233
484,2070.422061224681
485,1430.2425527161377
486,912.5209576016085
487,1053.9461626153338
488,895.639132235518
489,1212.9962726176557
490,8728.178382022392
491,10190.054096463122
492,4346.044866082166
493,4492.404706746958
494,14439.909833811522
495,7793.3887758962355
496,2194.861630538718
497,3564.174044695572
498,66353.46285715877
499,9676.262303864107
500,3699.2197241808253
501,8423.094616662449
502,8959.453425450754
503,14291.8485269604
504,2673.496343380052
505,4323.600950488051
506,2466.088301353052
507,2167.7673069281504
508,1263.495142986364
509,8771.42549513272
510,3291.3711332216453
511,1812.9703677815678
512,6877.6311032912745
513,1065.692039276292
514,697.033963525076
515,1919.1092174259966
516,1019.1134858360213
517,920.8585735792892
518,1546.1722025581494
519,4633.136850249503
520,5552.46488282314
521,8744.304328790782
522,16654.83282140599
523,23214.515745658922
524,2966.2403203095405
525,13541.845532748372
526,781.2126236220288
527,1253.9808096979496
528,7989.245971819198
529,3058.647285294719
530,7558.851980686155
531,7059.72074248064
532,7196.711573299592
533,1515.940722146796
534,14370.618626597936
535,12687.180111314136
536,5968.69900562674
537,518.2875676017659
538,2413.209362474437
539,11115.546646150968
540,13323.99296076904
541,8724.225727828949
542,1416.7089430589212
543,10694.558496764002
544,7273.873076787771
545,781.9402216222203
546,4822.3577695615595
547,1629.9643913394614
548,1997.2578016844718
549,775.1360801869603
550,3242.710571981061
551,29521.694817391653
552,6363.205826569318
553,1808.794403868209
554,8831.673199622244
555,4600.705007370757
556,20638.511703005286
557,5822.652281345947
558,2491.6613393190873
559,6231.436430631622
560,2287.4249352228862
561,2622.6813740642197
562,1027.0439440082428
563,8567.98934479642
564,14226.163644867242
