SaleID,price
150000,33519.14643410059
150001,241.67315353423967
150002,6037.1954659500725
150003,12259.842541348655
150004,538.0584411451013
150005,1763.5662868699374
150006,4649.359709855633
150007,9146.349851235183
150008,4536.806616094244
150009,2228.2879927461004
150010,3601.441126531943
150011,6598.769601434572
150012,2779.5543614334633
150013,11196.840631444567
150014,11009.02385417452
150015,123.31360240549782
150016,641.7107151464496
150017,6646.563561900297
150018,9703.02270707906
150019,1374.5968585890046
150020,5138.570817205116
150021,13409.160612063086
150022,1312.0328686213597
150023,14442.541387050325
150024,1851.0607758416206
150025,6256.507245815129
150026,1437.3523046755527
150027,3768.979661565102
150028,22358.120927868655
150029,14895.531465809054
150030,1710.1995387196282
150031,188.13145940589766
150032,4031.0009612297513
150033,2795.9486444463746
150034,3356.6619526761056
150035,6996.359353842549
150036,901.8699660483703
150037,3951.2265981001606
150038,26594.344833135576
150039,1629.3712468118388
150040,14174.940156092642
150041,4010.887214749638
150042,14405.631760170709
150043,25850.921137581834
150044,8029.814526772394
150045,2113.6391121583774
150046,3145.0548090377647
150047,49949.833418212045
150048,1100.9865223320558
150049,33976.54338752739
150050,4847.8489013390035
150051,9672.482799156616
150052,1235.0681172868428
150053,657.3960592183508
150054,15412.01805993398
150055,3896.7861204018373
150056,766.5089814467717
150057,2409.156929547794
150058,1224.5269730691596
150059,2339.2797180691127
150060,9033.464371811006
150061,3096.97220991539
150062,1415.6921088715626
150063,11074.348339639535
150064,21278.244079088578
150065,9227.96849259215
150066,13446.928160658026
150067,3220.5657275783856
150068,1375.763215776139
150069,3064.90447425929
150070,1619.0818267344212
150071,568.5069224885049
150072,1093.204359587639
150073,23034.13900721911
150074,212.47088930306325
150075,932.1928123722546
150076,2580.9135753304986
150077,7782.470213737447
150078,2555.5996531803244
150079,4905.61568316408
150080,2696.752146878498
150081,8748.53329712979
150082,16083.830879690402
150083,544.0392126172619
150084,4154.511242752427
150085,3347.879239022268
150086,34919.95312280822
150087,393.5022529582273
150088,3042.8946912411047
150089,3278.8208539498096
150090,901.9662655233899
150091,6947.8473477654825
150092,5645.136707515436
150093,811.9827166524948
150094,11502.133779894659
150095,196.65822302607484
150096,14392.85564481328
150097,8418.064165377706
150098,432.6814612811679
150099,416.4498032250723
150100,498.1238254930676
150101,4183.328211768903
150102,1542.8650642566529
150103,3025.40339386299
150104,4400.06084066719
150105,1016.3842093057367
150106,2208.6252229578013
150107,598.7530014882324
150108,7634.885071740716
150109,2094.0744306959396
150110,3338.6490659378933
150111,10383.60741204711
150112,10013.244936331601
150113,1559.7476441551978
150114,1222.4559042599717
150115,2149.0976172065916
150116,6417.837007642556
150117,2634.163820226989
150118,20341.94900798032
150119,10176.954505501653
150120,14629.144590375327
150121,1612.739673289839
150122,7096.775021364594
150123,127.67952124713548
150124,13716.000651387345
150125,4145.950091623429
150126,2230.309338643277
150127,16074.263674333662
150128,30155.38460621865
150129,3131.3029648884226
150130,3126.967253476551
150131,791.2049520388151
150132,4060.117767574481
150133,6364.421753365005
150134,15153.994881263341
150135,1122.2134162523066
150136,1275.6934107214022
150137,2877.369650199314
150138,5866.299504694991
150139,1023.9798517109566
150140,1540.2215501331377
150141,2132.876935483217
150142,9178.978471875136
150143,5772.259771185726
150144,1049.3000062592357
150145,1860.5670123463974
150146,7155.487479177465
150147,1157.336494045063
150148,2608.11591413173
150149,735.7079379898286
150150,3499.3550065017816
150151,8029.306655291792
150152,455.5510635690703
150153,719.7179914724186
150154,19329.177076180575
150155,2535.387987319053
150156,403.49619396631726
150157,5203.042661747299
150158,1134.8223173690965
150159,8015.374768361193
150160,41341.78705191916
150161,943.4869892771785
150162,731.8112236832166
150163,735.442277924668
150164,4909.207614732156
150165,3359.1012849039016
150166,6405.685481519482
150167,2501.925367146011
150168,4817.535995534824
150169,2203.7406033243037
150170,3109.799075958253
150171,3603.499812868195
150172,1514.4154853372327
150173,5874.071208667739
150174,2690.3815676366135
150175,618.8827997495305
150176,22514.849749043646
150177,223.15910836080425
150178,2039.896373358638
150179,2683.4459983739252
150180,866.0246000078632
150181,1337.4645208412148
150182,6362.054344667878
150183,1001.1372247178168
150184,386.9494511099681
150185,8899.580263948395
150186,2600.089368628358
150187,16382.979046837088
150188,2967.2045390457697
150189,5362.6919449255565
150190,5323.486465356151
150191,180.74668687808276
150192,1848.990921162302
150193,3604.3524130959895
150194,15217.278180480822
150195,859.4412733825573
150196,17066.73819995167
150197,2874.1381581745804
150198,4337.976289468261
150199,2288.578626263263
150200,2550.164406767981
150201,9611.14601294932
150202,2212.3456702962308
150203,455.723178700825
150204,3046.694206600297
150205,963.3322172413258
150206,13168.229069954992
150207,1411.3200709441744
150208,1318.7506723766571
150209,2201.5641613535995
150210,6177.40533448145
150211,9973.189734834192
150212,10072.961549306008
150213,955.4303349981303
150214,4083.1921919888164
150215,177.95532323519922
150216,25836.760080727257
150217,2668.0905183798955
150218,9985.937090987874
150219,11297.97237088862
150220,1818.1473700063216
150221,9504.828376721263
150222,979.1893514311031
150223,4586.480935151989
150224,686.1113187908812
150225,895.9189147969299
150226,5378.606667313043
150227,740.1752631309694
150228,1166.50952138506
150229,599.3606317807979
150230,5093.354776110203
150231,855.9189714646021
150232,10778.988876188461
150233,1982.8126116690873
150234,879.3072110981263
150235,2976.2974651930313
150236,709.5755969670485
150237,1605.8633914054387
150238,903.4001633568517
150239,1348.8601426016842
150240,7711.068237271694
150241,1885.1278261221703
150242,7023.430797610005
150243,3543.5526399295813
150244,324.4325239721188
150245,2108.4376605983452
150246,2295.8974908281234
150247,2802.722903885631
150248,1733.0505781076688
150249,3212.1113178088785
150250,830.9419097302324
150251,933.0900133565073
150252,16177.133685917073
150253,2332.238361682851
150254,4334.301710592993
150255,10453.381447063759
150256,381.7632236855967
150257,7192.026357026722
150258,8320.41680787133
150259,1976.8831207702974
150260,9812.104409698983
150261,2459.8656412878695
150262,734.4989601795461
150263,4639.750088092378
150264,783.824916417665
150265,1732.6140901905478
150266,469.08824570141593
150267,5583.886278038802
150268,1310.4132888282381
150269,12658.10907596488
150270,932.8692523499029
150271,3918.786952901038
150272,28515.16047454629
150273,26033.704211309778
150274,629.5216022579015
150275,114.92675883951478
150276,2203.723979918336
